order_dow,order_hour_of_day,air_fresheners_candles,asian_foods,baby_accessories,baby_bath_body_care,baby_food_formula,bakery_desserts,baking_ingredients,baking_supplies_decor,beauty,beers_coolers,body_lotions_soap,bread,breakfast_bakery,breakfast_bars_pastries,bulk_dried_fruits_vegetables,bulk_grains_rice_dried_goods,buns_rolls,butter,candy_chocolate,canned_fruit_applesauce,canned_jarred_vegetables,canned_meals_beans,canned_meat_seafood,cat_food_care,cereal,chips_pretzels,cleaning_products,cocoa_drink_mixes,coffee,cold_flu_allergy,condiments,cookies_cakes,crackers,cream,deodorants,diapers_wipes,digestion,dish_detergents,dog_food_care,doughs_gelatins_bake_mixes,dry_pasta,eggs,energy_granola_bars,energy_sports_drinks,eye_ear_care,facial_care,feminine_care,first_aid,food_storage,fresh_dips_tapenades,fresh_fruits,fresh_herbs,fresh_pasta,fresh_vegetables,frozen_appetizers_sides,frozen_breads_doughs,frozen_breakfast,frozen_dessert,frozen_juice,frozen_meals,frozen_meat_seafood,frozen_pizza,frozen_produce,frozen_vegan_vegetarian,fruit_vegetable_snacks,grains_rice_dried_goods,granola,hair_care,honeys_syrups_nectars,hot_cereal_pancake_mixes,hot_dogs_bacon_sausage,ice_cream_ice,ice_cream_toppings,indian_foods,instant_foods,juice_nectars,kitchen_supplies,kosher_foods,latino_foods,laundry,lunch_meat,marinades_meat_preparation,meat_counter,milk,mint_gum,missing,more_household,muscles_joints_pain_relief,nuts_seeds_dried_fruit,oils_vinegars,oral_hygiene,other,other_creams_cheeses,packaged_cheese,packaged_meat,packaged_poultry,packaged_produce,packaged_seafood,packaged_vegetables_fruits,paper_goods,pasta_sauce,pickled_goods_olives,plates_bowls_cups_flatware,popcorn_jerky,poultry_counter,prepared_meals,prepared_soups_salads,preserved_dips_spreads,protein_meal_replacements,red_wines,refrigerated,refrigerated_pudding_desserts,salad_dressing_toppings,seafood_counter,shave_needs,skin_care,soap,soft_drinks,soup_broth_bouillon,soy_lactosefree,specialty_cheeses,specialty_wines_champagnes,spices_seasonings,spirits,spreads,tea,tofu_meat_alternatives,tortillas_flat_bread,trail_mix_snack_mix,trash_bags_liners,vitamins_supplements,water_seltzer_sparkling_water,white_wines,yogurt
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,10,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,6,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,3,0,2,0,0,0,0,0,0
1,7,1,2,0,0,2,0,0,0,0,0,2,9,3,2,0,0,2,2,2,3,2,0,1,1,6,6,1,0,1,0,0,0,0,1,0,0,0,1,0,1,4,4,7,0,0,0,0,1,1,3,32,3,2,34,6,0,4,1,0,10,1,3,5,2,1,1,0,0,1,1,2,2,0,0,2,3,0,0,5,2,3,0,1,7,0,2,0,0,1,1,0,0,0,11,0,1,1,0,11,1,3,0,0,1,1,2,1,1,1,0,2,0,2,0,0,0,1,2,9,7,0,0,0,0,4,2,0,0,0,0,1,2,0,10
1,8,0,2,2,0,0,0,3,0,0,0,0,12,6,1,0,0,0,2,7,0,4,4,0,21,11,10,5,0,7,0,1,3,5,8,1,0,0,1,2,1,4,6,3,3,0,0,0,0,1,4,85,3,0,43,7,0,2,0,0,3,0,1,12,0,1,2,1,0,1,5,1,1,0,0,1,2,0,0,0,3,3,0,1,14,0,2,0,1,6,6,1,0,2,13,0,0,11,0,27,5,1,1,1,1,0,0,1,0,0,0,12,0,2,0,0,0,0,5,4,14,0,0,0,0,1,3,1,2,0,0,2,22,0,16
1,9,1,6,0,0,7,0,2,0,1,0,1,8,4,1,0,0,2,2,1,1,1,3,2,1,22,15,1,0,9,0,4,6,5,4,0,0,0,1,3,0,2,11,10,2,0,0,0,0,1,6,66,4,0,57,5,0,11,0,0,5,2,4,3,5,5,1,4,1,2,3,6,7,0,0,8,7,0,0,3,2,9,0,2,20,1,3,0,0,9,4,0,2,2,15,1,3,9,0,37,7,3,1,1,8,3,1,0,3,0,0,13,4,2,1,0,0,1,11,8,18,0,0,4,1,6,13,4,2,0,0,0,24,0,26
1,10,1,5,0,0,7,0,1,0,0,1,2,11,6,1,1,0,1,8,8,0,3,2,1,0,4,11,3,0,2,0,8,8,7,11,2,1,1,1,1,1,3,6,15,9,0,2,0,0,1,8,50,4,1,49,0,0,2,1,0,12,0,5,8,0,7,1,4,0,4,7,2,1,0,0,1,6,2,2,0,5,8,0,0,11,1,0,0,0,10,2,0,0,5,14,0,2,4,0,30,8,3,3,0,4,3,1,1,2,1,0,9,0,1,0,0,0,1,10,7,8,2,0,0,0,12,6,6,4,2,1,0,29,0,24
1,11,0,3,0,0,0,1,9,0,0,0,0,16,3,1,1,0,1,0,5,1,3,5,3,0,3,7,0,0,4,0,1,6,6,5,1,0,1,3,1,0,4,9,5,1,0,0,0,0,1,4,80,6,0,50,2,0,3,2,1,1,1,5,6,0,2,2,2,2,0,2,4,6,2,0,2,2,0,0,2,1,7,1,0,15,1,2,1,1,4,2,2,1,3,14,0,2,9,0,30,5,3,1,0,3,4,0,0,3,0,0,13,1,4,0,0,0,1,11,6,8,0,0,1,1,6,4,1,2,2,0,2,17,0,16
1,12,1,6,0,0,6,1,3,0,0,0,2,8,2,0,0,0,0,1,0,1,4,2,0,3,2,3,1,1,5,0,1,3,5,2,0,0,1,0,0,0,3,7,7,1,0,1,0,0,1,3,44,10,0,42,5,1,2,0,0,10,0,0,7,3,0,4,1,2,0,3,4,3,0,0,4,5,0,0,0,0,3,2,1,9,0,3,0,0,2,5,0,0,1,12,0,4,3,0,33,2,4,3,0,4,1,1,0,2,1,0,6,0,1,0,0,1,0,5,8,7,3,0,2,0,5,0,1,3,0,2,1,15,0,17
1,13,0,2,0,0,5,0,2,2,0,0,1,8,8,2,0,0,0,6,2,3,14,10,1,1,8,11,7,0,6,1,2,4,5,3,0,0,2,3,3,4,5,5,2,0,0,0,0,1,4,2,57,6,1,81,3,2,5,1,0,1,0,0,6,0,6,4,0,1,1,0,2,7,0,0,7,8,0,2,0,2,3,1,2,12,0,1,0,0,5,2,0,1,5,12,1,3,6,0,36,8,0,1,0,2,2,5,2,1,0,1,4,0,0,1,0,0,0,5,7,5,3,0,7,0,4,3,1,2,0,1,1,15,0,17
1,14,1,4,0,0,8,1,14,0,1,0,0,10,5,2,0,0,1,10,3,3,7,5,0,0,9,11,1,1,4,0,1,3,6,7,0,2,1,0,0,2,3,6,16,1,0,0,0,0,1,6,97,13,0,65,6,0,3,1,0,3,1,8,8,0,6,6,2,0,0,4,4,8,0,0,2,7,0,0,1,0,6,4,1,14,0,5,0,0,7,5,1,2,8,21,0,3,6,0,44,1,4,2,0,7,1,1,0,5,0,0,11,2,0,2,0,0,0,4,6,16,1,0,1,0,8,1,3,0,1,0,2,26,0,20
1,15,0,1,0,1,3,0,8,0,0,1,0,5,5,0,0,1,2,2,7,0,6,5,1,4,6,16,1,2,2,1,2,3,8,10,1,0,1,4,1,2,2,9,13,1,0,0,0,0,2,4,68,5,0,67,5,1,3,0,0,9,1,4,9,1,3,1,3,0,4,1,6,5,0,1,4,11,0,0,1,3,5,3,1,13,0,2,0,0,7,4,2,0,3,22,1,2,7,0,38,5,4,3,1,1,5,0,5,2,0,0,14,0,2,0,0,0,1,8,6,15,3,1,1,3,9,6,0,5,0,0,0,19,0,19
1,16,0,5,0,0,3,0,7,0,0,0,0,12,5,0,0,0,3,2,3,0,6,8,1,0,8,24,1,0,3,6,2,8,18,3,0,1,0,0,1,2,4,10,14,2,0,0,2,0,1,6,53,4,0,66,5,0,9,0,0,0,1,5,12,3,5,4,0,0,1,5,6,7,0,0,6,4,1,0,2,3,12,1,3,9,0,0,1,1,9,4,0,0,3,15,1,2,3,0,33,5,9,2,0,4,4,1,1,0,0,0,7,0,2,1,1,0,3,4,7,16,1,0,5,0,7,2,5,3,4,2,3,8,0,26
1,17,0,1,0,0,1,0,4,0,0,0,0,6,5,2,0,0,2,1,3,2,1,7,4,0,4,15,0,0,5,0,6,2,7,7,0,0,0,1,0,0,4,7,8,0,0,0,0,0,0,5,57,7,1,56,3,0,5,1,0,4,1,5,13,3,7,1,2,0,0,1,4,15,0,0,2,8,0,0,0,0,10,3,3,19,0,4,0,0,7,3,0,2,3,18,0,3,5,0,33,3,6,1,0,4,0,3,0,2,0,0,9,1,4,1,0,0,0,4,10,15,1,0,0,0,9,2,2,6,1,2,1,12,0,26
1,18,0,1,0,0,0,2,9,0,0,0,0,7,2,0,0,2,4,2,2,0,9,10,0,2,7,10,1,0,6,0,8,1,6,3,0,0,0,1,0,1,7,6,3,3,1,0,0,0,0,5,49,5,1,72,4,0,3,1,0,6,0,7,10,6,0,7,0,2,2,5,6,3,0,4,3,5,0,0,1,1,10,1,0,12,1,4,0,0,4,4,0,1,3,9,1,3,4,1,27,2,4,5,0,1,0,3,0,2,0,1,3,0,2,1,0,0,2,5,9,10,0,0,15,0,7,2,3,4,0,2,0,7,0,23
1,19,0,0,0,0,0,1,3,0,0,0,1,10,2,0,0,0,0,3,0,0,3,3,0,0,7,6,0,0,3,0,4,0,2,2,0,0,1,1,0,0,2,5,6,1,1,1,0,0,2,6,28,2,0,34,2,0,3,0,0,5,2,4,3,1,1,2,2,1,0,1,5,4,0,0,1,3,2,1,0,0,4,0,0,9,0,0,0,0,1,1,0,0,6,12,0,3,0,0,20,2,3,4,0,0,0,0,0,2,1,2,3,0,5,0,0,0,0,3,3,10,1,0,2,0,1,5,1,1,0,0,0,15,0,7
1,20,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,1,1,2,2,1,1,0,0,1,11,1,0,3,1,0,2,12,3,0,0,0,0,0,0,2,2,4,1,0,1,0,0,0,2,31,1,0,17,2,0,3,0,0,4,0,1,9,0,4,0,2,0,0,0,2,17,0,0,2,1,0,1,0,0,4,0,0,13,0,4,0,1,1,0,0,0,3,9,0,0,2,1,20,1,0,1,0,5,1,0,1,1,0,0,3,0,1,0,0,0,0,4,2,5,1,0,1,0,2,2,1,0,0,0,0,9,1,9
1,21,0,2,0,0,10,0,0,0,0,0,0,3,1,0,0,1,0,3,2,1,4,8,1,0,5,4,2,0,0,1,0,0,3,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,3,27,2,0,32,1,0,1,0,0,10,1,3,5,3,3,4,1,1,0,1,1,2,1,0,0,8,0,0,0,0,2,0,0,8,0,1,0,0,2,1,0,0,1,11,0,0,2,0,11,2,0,1,0,0,1,0,0,0,0,0,11,4,0,0,0,0,0,2,5,9,0,0,3,0,3,0,2,2,0,0,0,5,0,7
1,22,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8,0,0,4,0,0,0,0,0,4,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,3,0,6
1,23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,5,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,1,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,7,0,0,4,1,0,4,0,0,3,0,0,1,0,2,0,0,0,0,0,2,1,0,0,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,2,0,0,5,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,6,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,2,0,0,0
2,7,0,1,0,1,4,0,0,0,0,0,0,7,0,0,0,0,1,1,11,1,1,2,1,2,4,6,1,0,0,0,0,2,7,1,0,2,0,0,0,2,2,2,5,2,0,0,0,0,0,2,32,1,0,19,1,1,5,1,0,2,2,1,5,0,5,2,1,0,0,0,4,2,0,0,4,6,0,0,0,1,4,0,0,5,0,0,0,0,3,1,0,2,1,8,0,0,0,1,13,5,3,0,0,1,0,3,0,0,0,0,3,1,1,0,0,0,2,0,4,9,0,0,1,0,2,1,0,1,0,0,0,7,0,23
2,8,0,2,0,0,3,0,3,0,0,0,0,10,8,5,0,0,2,1,5,0,2,5,0,1,4,10,1,0,0,1,6,0,7,2,1,0,0,0,0,1,8,4,10,1,0,0,0,0,0,7,36,4,0,37,2,0,4,0,0,3,1,1,13,0,0,2,0,0,0,2,2,8,0,0,6,6,0,0,1,1,4,0,2,8,2,0,0,0,0,4,1,0,4,13,0,1,0,0,15,5,1,2,0,1,2,1,1,2,0,0,1,0,1,0,0,0,0,2,8,9,0,0,5,0,5,2,0,1,1,0,1,11,0,17
2,9,1,3,1,0,11,0,4,0,0,2,0,9,4,0,1,0,0,3,5,1,7,7,1,2,2,15,1,0,4,3,2,6,6,9,0,1,1,1,1,0,1,5,6,3,0,0,1,1,0,5,53,5,0,53,0,0,3,0,0,9,1,3,5,0,2,1,4,1,1,0,3,11,0,0,3,5,0,0,0,4,5,3,2,11,0,2,0,1,3,5,0,0,8,8,0,1,11,0,29,7,4,2,3,7,0,1,1,0,0,0,10,0,1,0,0,0,0,8,11,7,0,0,1,0,5,8,0,2,3,2,2,21,0,24
2,10,0,1,0,0,6,2,4,0,0,3,0,10,3,0,1,0,1,3,3,1,4,5,2,2,7,9,4,0,3,0,7,2,6,3,1,0,0,0,0,3,4,5,13,0,1,0,0,1,1,7,60,10,1,26,1,0,1,1,0,8,0,2,7,1,2,3,0,0,1,2,5,3,1,2,2,6,1,0,1,3,3,0,0,11,1,2,0,0,7,3,2,0,4,10,0,1,5,1,16,4,1,1,1,3,0,3,0,0,0,2,9,0,0,0,0,0,0,4,5,10,1,1,5,0,2,8,0,0,1,0,0,13,1,20
2,11,0,1,0,0,13,2,2,0,0,2,3,5,5,4,1,0,2,2,9,2,6,2,0,1,3,14,2,4,6,0,1,9,6,5,0,0,0,1,0,1,0,5,9,8,0,0,1,0,3,8,41,2,3,20,1,1,0,0,1,5,2,1,3,0,2,4,1,1,1,1,6,9,0,0,4,2,0,0,2,0,6,0,1,4,1,1,0,0,6,4,1,0,5,11,0,1,12,0,15,7,0,0,1,9,2,3,1,0,0,0,12,1,2,1,0,0,1,5,6,6,1,0,2,0,1,7,0,2,2,0,1,13,0,23
2,12,0,3,0,0,2,0,5,0,0,0,0,5,4,2,1,0,0,5,8,2,10,7,0,3,6,14,4,0,2,0,1,6,5,3,0,0,0,2,1,3,2,7,3,1,0,0,0,0,1,5,66,6,0,69,4,0,2,0,0,5,1,1,6,0,0,2,1,0,0,4,5,9,1,0,4,3,0,0,2,1,6,1,1,10,0,1,0,0,4,6,0,0,13,16,0,1,4,0,32,9,4,3,1,1,1,3,0,3,0,1,5,1,0,0,0,0,2,5,9,17,3,0,3,0,3,9,2,1,1,1,0,10,1,12
2,13,2,1,0,0,3,2,7,1,0,2,0,7,0,1,0,0,2,4,6,2,8,7,3,1,4,7,0,0,2,0,8,3,9,7,0,1,0,4,1,2,3,6,6,2,0,0,0,0,2,9,64,3,0,66,2,0,2,1,0,2,1,2,7,2,1,1,5,0,0,4,5,5,1,1,4,6,0,0,1,1,4,1,1,14,0,7,0,3,6,5,1,0,4,19,0,2,4,1,35,0,6,0,3,0,0,1,0,0,0,2,6,0,1,0,0,0,2,8,7,6,2,0,5,0,3,4,2,2,0,0,0,20,0,43
2,14,0,4,0,0,2,0,8,0,0,1,0,16,5,0,2,2,1,5,16,1,5,4,2,0,8,9,2,0,4,1,4,3,10,6,0,0,2,3,0,0,3,7,8,1,0,0,1,0,1,9,70,13,1,78,0,1,8,0,2,4,2,1,10,1,1,4,1,1,2,1,8,8,0,0,3,4,0,0,0,0,8,1,0,12,0,3,1,1,3,5,2,0,7,16,0,1,4,0,36,1,3,1,0,3,2,5,3,1,0,0,11,2,3,1,0,0,3,11,3,16,2,0,5,0,10,5,3,1,2,0,0,31,0,20
2,15,1,1,0,0,5,0,4,0,0,0,1,6,2,0,0,0,2,6,5,1,5,5,2,1,5,12,0,0,1,1,4,0,3,4,1,0,1,0,0,2,7,5,5,3,0,1,0,0,1,4,50,5,0,44,1,1,1,0,0,8,1,0,6,2,2,4,0,3,0,3,1,12,0,0,3,2,0,0,4,2,2,0,0,11,0,1,1,0,3,3,1,0,7,15,0,1,7,0,17,6,4,2,0,0,6,1,0,2,0,1,7,0,1,0,1,0,1,2,11,11,1,0,4,0,0,11,2,3,0,0,0,13,1,14
2,16,0,0,0,0,12,0,4,1,0,0,0,2,3,0,0,0,1,4,5,0,4,1,0,2,2,9,2,1,1,1,4,3,8,4,0,0,0,1,2,0,5,2,6,0,0,1,0,0,1,4,58,8,0,41,3,0,1,0,0,2,1,1,4,0,1,1,0,0,0,1,5,6,1,1,3,7,0,0,0,0,10,0,1,9,0,3,2,0,4,1,2,1,4,15,1,1,2,0,25,8,1,2,0,2,0,0,1,2,0,3,18,0,1,0,0,0,1,3,3,8,0,0,5,1,4,6,0,3,0,0,3,21,0,20
2,17,1,2,0,0,12,3,5,1,0,0,0,13,8,3,0,0,1,3,2,1,3,5,1,0,5,10,1,0,5,0,5,7,4,4,0,0,1,2,0,3,7,6,4,1,0,1,0,0,2,9,47,3,0,30,1,0,4,1,0,8,1,4,5,6,3,1,0,3,2,2,3,9,1,0,3,5,0,1,1,1,1,0,1,11,1,3,0,0,3,3,0,0,9,8,1,2,4,1,20,1,3,0,1,1,1,2,0,0,1,0,10,0,2,0,0,1,0,2,8,10,1,0,0,0,3,3,4,2,0,0,4,20,0,15
2,18,0,0,0,0,6,0,10,0,0,0,2,12,4,3,0,0,1,5,3,3,10,7,2,0,7,6,1,2,2,0,4,8,11,2,1,0,0,3,0,1,5,6,1,4,0,1,0,0,1,4,48,6,0,84,3,1,2,0,0,11,1,4,4,0,5,5,2,0,1,2,5,16,0,1,2,6,0,1,1,1,9,0,0,16,0,4,0,1,5,4,1,0,4,15,0,3,4,0,38,5,2,1,0,3,2,1,2,4,0,0,4,2,3,2,0,0,2,11,3,11,0,0,2,1,6,1,2,4,0,2,1,12,0,15
2,19,0,4,0,0,1,1,5,0,0,0,1,1,2,0,1,0,2,4,4,1,5,0,1,1,2,5,0,1,4,0,7,5,7,5,0,0,0,0,0,0,3,4,7,5,0,0,0,0,0,3,35,1,0,20,3,0,3,1,0,10,2,1,5,4,2,4,0,0,0,2,3,6,0,0,5,3,0,0,0,0,4,0,1,9,0,1,0,0,2,3,0,0,3,13,1,3,3,0,11,0,4,1,0,2,3,1,1,0,0,0,11,0,1,0,0,0,0,2,4,8,0,0,10,0,2,1,0,3,0,1,2,13,0,9
2,20,1,3,0,0,0,0,2,0,0,0,0,3,4,1,0,0,0,0,2,2,0,1,0,0,2,5,2,1,2,0,4,2,1,4,0,0,1,0,0,1,6,2,2,0,0,0,0,0,0,1,25,1,0,18,1,0,0,0,0,8,0,0,10,0,2,2,0,0,1,4,3,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,3,2,2,1,2,6,0,0,1,0,10,5,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,2,3,1,1,0,0,0,2,1,2,0,0,0,0,4,0,5
2,21,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,3,0,2,1,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,11,1,0,11,0,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,8,2,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,4
2,22,0,1,0,0,7,0,0,0,0,0,0,2,2,2,0,0,1,2,1,0,4,4,3,0,3,4,2,0,0,0,2,2,9,1,0,0,1,2,0,0,1,1,0,1,0,0,2,1,0,4,13,4,1,13,1,0,1,0,0,1,0,1,6,0,1,1,0,0,1,1,0,8,0,0,1,3,0,0,0,1,3,2,1,4,2,1,0,0,1,1,0,1,3,12,0,0,0,0,11,0,7,0,1,2,1,1,0,0,0,0,1,0,3,0,0,0,0,2,4,1,1,0,2,0,2,0,0,2,2,0,0,3,0,8
2,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,8,0,0,10,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,12,2,0,16,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,2,1,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,3,0,0,1,0,0,1,0,0,3,0,3
3,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
